Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Bangladesh,BGD,1995,"Population, ages 11-16, male",SP.POP.1116.MA.UN,9097136
Bangladesh,BGD,1994,"Population, ages 11-16, male",SP.POP.1116.MA.UN,8884005
Bangladesh,BGD,1993,"Population, ages 11-16, male",SP.POP.1116.MA.UN,8655919
Bangladesh,BGD,1992,"Population, ages 11-16, male",SP.POP.1116.MA.UN,8425921
Bangladesh,BGD,1991,"Population, ages 11-16, male",SP.POP.1116.MA.UN,8211603
Bangladesh,BGD,1990,"Population, ages 11-16, male",SP.POP.1116.MA.UN,8025167
Bangladesh,BGD,2015,"Population, ages 11-16, total",SP.POP.1116.TO.UN,21845081
Bangladesh,BGD,2014,"Population, ages 11-16, total",SP.POP.1116.TO.UN,21674047
Bangladesh,BGD,2013,"Population, ages 11-16, total",SP.POP.1116.TO.UN,21453477
Bangladesh,BGD,2012,"Population, ages 11-16, total",SP.POP.1116.TO.UN,21215468
Bangladesh,BGD,2011,"Population, ages 11-16, total",SP.POP.1116.TO.UN,21005053
Bangladesh,BGD,2010,"Population, ages 11-16, total",SP.POP.1116.TO.UN,20852582
Bangladesh,BGD,2009,"Population, ages 11-16, total",SP.POP.1116.TO.UN,20771809
Bangladesh,BGD,2008,"Population, ages 11-16, total",SP.POP.1116.TO.UN,20747281
Bangladesh,BGD,2007,"Population, ages 11-16, total",SP.POP.1116.TO.UN,20744496
Bangladesh,BGD,2006,"Population, ages 11-16, total",SP.POP.1116.TO.UN,20713683
Bangladesh,BGD,2005,"Population, ages 11-16, total",SP.POP.1116.TO.UN,20619105
Bangladesh,BGD,2004,"Population, ages 11-16, total",SP.POP.1116.TO.UN,20448732
Bangladesh,BGD,2003,"Population, ages 11-16, total",SP.POP.1116.TO.UN,20213932
Bangladesh,BGD,2002,"Population, ages 11-16, total",SP.POP.1116.TO.UN,19930774
Bangladesh,BGD,2001,"Population, ages 11-16, total",SP.POP.1116.TO.UN,19625091
Bangladesh,BGD,2000,"Population, ages 11-16, total",SP.POP.1116.TO.UN,19315718
Bangladesh,BGD,1999,"Population, ages 11-16, total",SP.POP.1116.TO.UN,19009972
Bangladesh,BGD,1998,"Population, ages 11-16, total",SP.POP.1116.TO.UN,18702001
Bangladesh,BGD,1997,"Population, ages 11-16, total",SP.POP.1116.TO.UN,18382468
Bangladesh,BGD,1996,"Population, ages 11-16, total",SP.POP.1116.TO.UN,18036842
Bangladesh,BGD,1995,"Population, ages 11-16, total",SP.POP.1116.TO.UN,17656859
Bangladesh,BGD,1994,"Population, ages 11-16, total",SP.POP.1116.TO.UN,17237235
Bangladesh,BGD,1993,"Population, ages 11-16, total",SP.POP.1116.TO.UN,16788168
Bangladesh,BGD,1992,"Population, ages 11-16, total",SP.POP.1116.TO.UN,16335392
Bangladesh,BGD,1991,"Population, ages 11-16, total",SP.POP.1116.TO.UN,15913718
Bangladesh,BGD,1990,"Population, ages 11-16, total",SP.POP.1116.TO.UN,15547319
Bangladesh,BGD,2015,"Population, ages 11-17, female",SP.POP.1117.FE.UN,12341515
Bangladesh,BGD,2014,"Population, ages 11-17, female",SP.POP.1117.FE.UN,12251915
Bangladesh,BGD,2013,"Population, ages 11-17, female",SP.POP.1117.FE.UN,12151430
Bangladesh,BGD,2012,"Population, ages 11-17, female",SP.POP.1117.FE.UN,12048917
Bangladesh,BGD,2011,"Population, ages 11-17, female",SP.POP.1117.FE.UN,11956339
Bangladesh,BGD,2010,"Population, ages 11-17, female",SP.POP.1117.FE.UN,11881343
Bangladesh,BGD,2009,"Population, ages 11-17, female",SP.POP.1117.FE.UN,11828235
Bangladesh,BGD,2008,"Population, ages 11-17, female",SP.POP.1117.FE.UN,11791939
Bangladesh,BGD,2007,"Population, ages 11-17, female",SP.POP.1117.FE.UN,11759200
Bangladesh,BGD,2006,"Population, ages 11-17, female",SP.POP.1117.FE.UN,11711345
Bangladesh,BGD,2005,"Population, ages 11-17, female",SP.POP.1117.FE.UN,11634926
Bangladesh,BGD,2004,"Population, ages 11-17, female",SP.POP.1117.FE.UN,11525537
Bangladesh,BGD,2003,"Population, ages 11-17, female",SP.POP.1117.FE.UN,11387152
Bangladesh,BGD,2002,"Population, ages 11-17, female",SP.POP.1117.FE.UN,11225013
Bangladesh,BGD,2001,"Population, ages 11-17, female",SP.POP.1117.FE.UN,11047837
Bangladesh,BGD,2000,"Population, ages 11-17, female",SP.POP.1117.FE.UN,10862316
Bangladesh,BGD,1999,"Population, ages 11-17, female",SP.POP.1117.FE.UN,10670906
Bangladesh,BGD,1998,"Population, ages 11-17, female",SP.POP.1117.FE.UN,10472568
Bangladesh,BGD,1997,"Population, ages 11-17, female",SP.POP.1117.FE.UN,10266690
Bangladesh,BGD,1996,"Population, ages 11-17, female",SP.POP.1117.FE.UN,10051677
Bangladesh,BGD,1995,"Population, ages 11-17, female",SP.POP.1117.FE.UN,9827384
Bangladesh,BGD,1994,"Population, ages 11-17, female",SP.POP.1117.FE.UN,9592695
Bangladesh,BGD,1993,"Population, ages 11-17, female",SP.POP.1117.FE.UN,9351241
Bangladesh,BGD,1992,"Population, ages 11-17, female",SP.POP.1117.FE.UN,9113212
Bangladesh,BGD,1991,"Population, ages 11-17, female",SP.POP.1117.FE.UN,8891929
Bangladesh,BGD,1990,"Population, ages 11-17, female",SP.POP.1117.FE.UN,8696465
Bangladesh,BGD,2015,"Population, ages 11-17, male",SP.POP.1117.MA.UN,12932244
Bangladesh,BGD,2014,"Population, ages 11-17, male",SP.POP.1117.MA.UN,12842512
Bangladesh,BGD,2013,"Population, ages 11-17, male",SP.POP.1117.MA.UN,12739863
Bangladesh,BGD,2012,"Population, ages 11-17, male",SP.POP.1117.MA.UN,12634097
Bangladesh,BGD,2011,"Population, ages 11-17, male",SP.POP.1117.MA.UN,12538516
Bangladesh,BGD,2010,"Population, ages 11-17, male",SP.POP.1117.MA.UN,12461789
Bangladesh,BGD,2009,"Population, ages 11-17, male",SP.POP.1117.MA.UN,12408242
Bangladesh,BGD,2008,"Population, ages 11-17, male",SP.POP.1117.MA.UN,12372624
Bangladesh,BGD,2007,"Population, ages 11-17, male",SP.POP.1117.MA.UN,12342206
Bangladesh,BGD,2006,"Population, ages 11-17, male",SP.POP.1117.MA.UN,12298922
Bangladesh,BGD,2005,"Population, ages 11-17, male",SP.POP.1117.MA.UN,12229574
Bangladesh,BGD,2004,"Population, ages 11-17, male",SP.POP.1117.MA.UN,12130259
Bangladesh,BGD,2003,"Population, ages 11-17, male",SP.POP.1117.MA.UN,12004402
Bangladesh,BGD,2002,"Population, ages 11-17, male",SP.POP.1117.MA.UN,11855158
Bangladesh,BGD,2001,"Population, ages 11-17, male",SP.POP.1117.MA.UN,11688410
Bangladesh,BGD,2000,"Population, ages 11-17, male",SP.POP.1117.MA.UN,11508854
Bangladesh,BGD,1999,"Population, ages 11-17, male",SP.POP.1117.MA.UN,11318094
Bangladesh,BGD,1998,"Population, ages 11-17, male",SP.POP.1117.MA.UN,11115762
Bangladesh,BGD,1997,"Population, ages 11-17, male",SP.POP.1117.MA.UN,10902683
Bangladesh,BGD,1996,"Population, ages 11-17, male",SP.POP.1117.MA.UN,10679459
Bangladesh,BGD,1995,"Population, ages 11-17, male",SP.POP.1117.MA.UN,10447547
Bangladesh,BGD,1994,"Population, ages 11-17, male",SP.POP.1117.MA.UN,10206236
Bangladesh,BGD,1993,"Population, ages 11-17, male",SP.POP.1117.MA.UN,9958695
Bangladesh,BGD,1992,"Population, ages 11-17, male",SP.POP.1117.MA.UN,9714811
Bangladesh,BGD,1991,"Population, ages 11-17, male",SP.POP.1117.MA.UN,9487334
Bangladesh,BGD,1990,"Population, ages 11-17, male",SP.POP.1117.MA.UN,9284927
Bangladesh,BGD,2015,"Population, ages 11-17, total",SP.POP.1117.TO.UN,25273759
Bangladesh,BGD,2014,"Population, ages 11-17, total",SP.POP.1117.TO.UN,25094427
Bangladesh,BGD,2013,"Population, ages 11-17, total",SP.POP.1117.TO.UN,24891293
Bangladesh,BGD,2012,"Population, ages 11-17, total",SP.POP.1117.TO.UN,24683014
Bangladesh,BGD,2011,"Population, ages 11-17, total",SP.POP.1117.TO.UN,24494855
Bangladesh,BGD,2010,"Population, ages 11-17, total",SP.POP.1117.TO.UN,24343132
Bangladesh,BGD,2009,"Population, ages 11-17, total",SP.POP.1117.TO.UN,24236477
Bangladesh,BGD,2008,"Population, ages 11-17, total",SP.POP.1117.TO.UN,24164563
Bangladesh,BGD,2007,"Population, ages 11-17, total",SP.POP.1117.TO.UN,24101406
Bangladesh,BGD,2006,"Population, ages 11-17, total",SP.POP.1117.TO.UN,24010267
Bangladesh,BGD,2005,"Population, ages 11-17, total",SP.POP.1117.TO.UN,23864500
Bangladesh,BGD,2004,"Population, ages 11-17, total",SP.POP.1117.TO.UN,23655796
Bangladesh,BGD,2003,"Population, ages 11-17, total",SP.POP.1117.TO.UN,23391554
Bangladesh,BGD,2002,"Population, ages 11-17, total",SP.POP.1117.TO.UN,23080171
Bangladesh,BGD,2001,"Population, ages 11-17, total",SP.POP.1117.TO.UN,22736247
Bangladesh,BGD,2000,"Population, ages 11-17, total",SP.POP.1117.TO.UN,22371170
Bangladesh,BGD,1999,"Population, ages 11-17, total",SP.POP.1117.TO.UN,21989000
Bangladesh,BGD,1998,"Population, ages 11-17, total",SP.POP.1117.TO.UN,21588330
Bangladesh,BGD,1997,"Population, ages 11-17, total",SP.POP.1117.TO.UN,21169373
Bangladesh,BGD,1996,"Population, ages 11-17, total",SP.POP.1117.TO.UN,20731136
Bangladesh,BGD,1995,"Population, ages 11-17, total",SP.POP.1117.TO.UN,20274931
Bangladesh,BGD,1994,"Population, ages 11-17, total",SP.POP.1117.TO.UN,19798931
Bangladesh,BGD,1993,"Population, ages 11-17, total",SP.POP.1117.TO.UN,19309936
Bangladesh,BGD,1992,"Population, ages 11-17, total",SP.POP.1117.TO.UN,18828023
Bangladesh,BGD,1991,"Population, ages 11-17, total",SP.POP.1117.TO.UN,18379263
Bangladesh,BGD,1990,"Population, ages 11-17, total",SP.POP.1117.TO.UN,17981392
Bangladesh,BGD,2015,"Population, ages 11-18, female",SP.POP.1118.FE.UN,14010940
Bangladesh,BGD,2014,"Population, ages 11-18, female",SP.POP.1118.FE.UN,13916935
Bangladesh,BGD,2013,"Population, ages 11-18, female",SP.POP.1118.FE.UN,13822422
Bangladesh,BGD,2012,"Population, ages 11-18, female",SP.POP.1118.FE.UN,13730473
Bangladesh,BGD,2011,"Population, ages 11-18, female",SP.POP.1118.FE.UN,13644620
Bangladesh,BGD,2010,"Population, ages 11-18, female",SP.POP.1118.FE.UN,13566539
Bangladesh,BGD,2009,"Population, ages 11-18, female",SP.POP.1118.FE.UN,13498350
Bangladesh,BGD,2008,"Population, ages 11-18, female",SP.POP.1118.FE.UN,13437160
Bangladesh,BGD,2007,"Population, ages 11-18, female",SP.POP.1118.FE.UN,13373359
Bangladesh,BGD,2006,"Population, ages 11-18, female",SP.POP.1118.FE.UN,13293857
Bangladesh,BGD,2005,"Population, ages 11-18, female",SP.POP.1118.FE.UN,13189154
Bangladesh,BGD,2004,"Population, ages 11-18, female",SP.POP.1118.FE.UN,13056385
Bangladesh,BGD,2003,"Population, ages 11-18, female",SP.POP.1118.FE.UN,12897970
Bangladesh,BGD,2002,"Population, ages 11-18, female",SP.POP.1118.FE.UN,12716355
Bangladesh,BGD,2001,"Population, ages 11-18, female",SP.POP.1118.FE.UN,12516089
Bangladesh,BGD,2000,"Population, ages 11-18, female",SP.POP.1118.FE.UN,12301123
Bangladesh,BGD,1999,"Population, ages 11-18, female",SP.POP.1118.FE.UN,12072717
Bangladesh,BGD,1998,"Population, ages 11-18, female",SP.POP.1118.FE.UN,11831600
Bangladesh,BGD,1997,"Population, ages 11-18, female",SP.POP.1118.FE.UN,11580935
Bangladesh,BGD,1996,"Population, ages 11-18, female",SP.POP.1118.FE.UN,11324440
Bangladesh,BGD,1995,"Population, ages 11-18, female",SP.POP.1118.FE.UN,11065704
Bangladesh,BGD,1994,"Population, ages 11-18, female",SP.POP.1118.FE.UN,10804979
Bangladesh,BGD,1993,"Population, ages 11-18, female",SP.POP.1118.FE.UN,10544506
Bangladesh,BGD,1992,"Population, ages 11-18, female",SP.POP.1118.FE.UN,10292065
Bangladesh,BGD,1991,"Population, ages 11-18, female",SP.POP.1118.FE.UN,10057292
Bangladesh,BGD,1990,"Population, ages 11-18, female",SP.POP.1118.FE.UN,9846524
Bangladesh,BGD,2015,"Population, ages 11-18, male",SP.POP.1118.MA.UN,14682792
Bangladesh,BGD,2014,"Population, ages 11-18, male",SP.POP.1118.MA.UN,14588019
Bangladesh,BGD,2013,"Population, ages 11-18, male",SP.POP.1118.MA.UN,14490444
Bangladesh,BGD,2012,"Population, ages 11-18, male",SP.POP.1118.MA.UN,14394423
Bangladesh,BGD,2011,"Population, ages 11-18, male",SP.POP.1118.MA.UN,14305291
Bangladesh,BGD,2010,"Population, ages 11-18, male",SP.POP.1118.MA.UN,14226046
Bangladesh,BGD,2009,"Population, ages 11-18, male",SP.POP.1118.MA.UN,14158980
Bangladesh,BGD,2008,"Population, ages 11-18, male",SP.POP.1118.MA.UN,14100846
Bangladesh,BGD,2007,"Population, ages 11-18, male",SP.POP.1118.MA.UN,14042146
Bangladesh,BGD,2006,"Population, ages 11-18, male",SP.POP.1118.MA.UN,13969798
Bangladesh,BGD,2005,"Population, ages 11-18, male",SP.POP.1118.MA.UN,13874112
Bangladesh,BGD,2004,"Population, ages 11-18, male",SP.POP.1118.MA.UN,13752630
Bangladesh,BGD,2003,"Population, ages 11-18, male",SP.POP.1118.MA.UN,13607329
Bangladesh,BGD,2002,"Population, ages 11-18, male",SP.POP.1118.MA.UN,13438593
Bangladesh,BGD,2001,"Population, ages 11-18, male",SP.POP.1118.MA.UN,13248220
Bangladesh,BGD,2000,"Population, ages 11-18, male",SP.POP.1118.MA.UN,13038257
Bangladesh,BGD,1999,"Population, ages 11-18, male",SP.POP.1118.MA.UN,12809022
Bangladesh,BGD,1998,"Population, ages 11-18, male",SP.POP.1118.MA.UN,12561944
Bangladesh,BGD,1997,"Population, ages 11-18, male",SP.POP.1118.MA.UN,12301987
Bangladesh,BGD,1996,"Population, ages 11-18, male",SP.POP.1118.MA.UN,12035542
Bangladesh,BGD,1995,"Population, ages 11-18, male",SP.POP.1118.MA.UN,11768124
Bangladesh,BGD,1994,"Population, ages 11-18, male",SP.POP.1118.MA.UN,11500616
Bangladesh,BGD,1993,"Population, ages 11-18, male",SP.POP.1118.MA.UN,11234645
Bangladesh,BGD,1992,"Population, ages 11-18, male",SP.POP.1118.MA.UN,10977181
Bangladesh,BGD,1991,"Population, ages 11-18, male",SP.POP.1118.MA.UN,10736559
Bangladesh,BGD,1990,"Population, ages 11-18, male",SP.POP.1118.MA.UN,10518209
Bangladesh,BGD,2015,"Population, ages 11-18, total",SP.POP.1118.TO.UN,28693732
Bangladesh,BGD,2014,"Population, ages 11-18, total",SP.POP.1118.TO.UN,28504954
Bangladesh,BGD,2013,"Population, ages 11-18, total",SP.POP.1118.TO.UN,28312866
Bangladesh,BGD,2012,"Population, ages 11-18, total",SP.POP.1118.TO.UN,28124896
Bangladesh,BGD,2011,"Population, ages 11-18, total",SP.POP.1118.TO.UN,27949911
Bangladesh,BGD,2010,"Population, ages 11-18, total",SP.POP.1118.TO.UN,27792585
Bangladesh,BGD,2009,"Population, ages 11-18, total",SP.POP.1118.TO.UN,27657330
Bangladesh,BGD,2008,"Population, ages 11-18, total",SP.POP.1118.TO.UN,27538006
Bangladesh,BGD,2007,"Population, ages 11-18, total",SP.POP.1118.TO.UN,27415505
Bangladesh,BGD,2006,"Population, ages 11-18, total",SP.POP.1118.TO.UN,27263655
Bangladesh,BGD,2005,"Population, ages 11-18, total",SP.POP.1118.TO.UN,27063266
Bangladesh,BGD,2004,"Population, ages 11-18, total",SP.POP.1118.TO.UN,26809015
Bangladesh,BGD,2003,"Population, ages 11-18, total",SP.POP.1118.TO.UN,26505299
Bangladesh,BGD,2002,"Population, ages 11-18, total",SP.POP.1118.TO.UN,26154948
Bangladesh,BGD,2001,"Population, ages 11-18, total",SP.POP.1118.TO.UN,25764309
Bangladesh,BGD,2000,"Population, ages 11-18, total",SP.POP.1118.TO.UN,25339380
Bangladesh,BGD,1999,"Population, ages 11-18, total",SP.POP.1118.TO.UN,24881739
Bangladesh,BGD,1998,"Population, ages 11-18, total",SP.POP.1118.TO.UN,24393544
Bangladesh,BGD,1997,"Population, ages 11-18, total",SP.POP.1118.TO.UN,23882922
Bangladesh,BGD,1996,"Population, ages 11-18, total",SP.POP.1118.TO.UN,23359982
Bangladesh,BGD,1995,"Population, ages 11-18, total",SP.POP.1118.TO.UN,22833828
Bangladesh,BGD,1994,"Population, ages 11-18, total",SP.POP.1118.TO.UN,22305595
Bangladesh,BGD,1993,"Population, ages 11-18, total",SP.POP.1118.TO.UN,21779151
Bangladesh,BGD,1992,"Population, ages 11-18, total",SP.POP.1118.TO.UN,21269246
Bangladesh,BGD,1991,"Population, ages 11-18, total",SP.POP.1118.TO.UN,20793851
Bangladesh,BGD,1990,"Population, ages 11-18, total",SP.POP.1118.TO.UN,20364733
Bangladesh,BGD,2015,"Population, ages 12-15, female",SP.POP.1215.FE.UN,7140647
Bangladesh,BGD,2014,"Population, ages 12-15, female",SP.POP.1215.FE.UN,7077427
Bangladesh,BGD,2013,"Population, ages 12-15, female",SP.POP.1215.FE.UN,6991234
Bangladesh,BGD,2012,"Population, ages 12-15, female",SP.POP.1215.FE.UN,6896763
Bangladesh,BGD,2011,"Population, ages 12-15, female",SP.POP.1215.FE.UN,6814774
Bangladesh,BGD,2010,"Population, ages 12-15, female",SP.POP.1215.FE.UN,6759317
Bangladesh,BGD,2009,"Population, ages 12-15, female",SP.POP.1215.FE.UN,6736805
Bangladesh,BGD,2008,"Population, ages 12-15, female",SP.POP.1215.FE.UN,6740272
Bangladesh,BGD,2007,"Population, ages 12-15, female",SP.POP.1215.FE.UN,6754123
Bangladesh,BGD,2006,"Population, ages 12-15, female",SP.POP.1215.FE.UN,6755820
Bangladesh,BGD,2005,"Population, ages 12-15, female",SP.POP.1215.FE.UN,6729327
Bangladesh,BGD,2004,"Population, ages 12-15, female",SP.POP.1215.FE.UN,6668938
Bangladesh,BGD,2003,"Population, ages 12-15, female",SP.POP.1215.FE.UN,6580229
Bangladesh,BGD,2002,"Population, ages 12-15, female",SP.POP.1215.FE.UN,6472100
Bangladesh,BGD,2001,"Population, ages 12-15, female",SP.POP.1215.FE.UN,6358378
Bangladesh,BGD,2000,"Population, ages 12-15, female",SP.POP.1215.FE.UN,6249000
Bangladesh,BGD,1999,"Population, ages 12-15, female",SP.POP.1215.FE.UN,6147795
Bangladesh,BGD,1998,"Population, ages 12-15, female",SP.POP.1215.FE.UN,6051322
Bangladesh,BGD,1997,"Population, ages 12-15, female",SP.POP.1215.FE.UN,5953785
Bangladesh,BGD,1996,"Population, ages 12-15, female",SP.POP.1215.FE.UN,5846333
Bangladesh,BGD,1995,"Population, ages 12-15, female",SP.POP.1215.FE.UN,5723415
Bangladesh,BGD,1994,"Population, ages 12-15, female",SP.POP.1215.FE.UN,5582300
Bangladesh,BGD,1993,"Population, ages 12-15, female",SP.POP.1215.FE.UN,5427601
Bangladesh,BGD,1992,"Population, ages 12-15, female",SP.POP.1215.FE.UN,5269921
Bangladesh,BGD,1991,"Population, ages 12-15, female",SP.POP.1215.FE.UN,5123863
Bangladesh,BGD,1990,"Population, ages 12-15, female",SP.POP.1215.FE.UN,4999607
Bangladesh,BGD,2015,"Population, ages 12-15, male",SP.POP.1215.MA.UN,7479424
Bangladesh,BGD,2014,"Population, ages 12-15, male",SP.POP.1215.MA.UN,7417003
Bangladesh,BGD,2013,"Population, ages 12-15, male",SP.POP.1215.MA.UN,7330642
Bangladesh,BGD,2012,"Population, ages 12-15, male",SP.POP.1215.MA.UN,7235254
Bangladesh,BGD,2011,"Population, ages 12-15, male",SP.POP.1215.MA.UN,7151922
Bangladesh,BGD,2010,"Population, ages 12-15, male",SP.POP.1215.MA.UN,7095007
Bangladesh,BGD,2009,"Population, ages 12-15, male",SP.POP.1215.MA.UN,7070748
Bangladesh,BGD,2008,"Population, ages 12-15, male",SP.POP.1215.MA.UN,7072266
Bangladesh,BGD,2007,"Population, ages 12-15, male",SP.POP.1215.MA.UN,7084821
Bangladesh,BGD,2006,"Population, ages 12-15, male",SP.POP.1215.MA.UN,7086994
Bangladesh,BGD,2005,"Population, ages 12-15, male",SP.POP.1215.MA.UN,7063439
Bangladesh,BGD,2004,"Population, ages 12-15, male",SP.POP.1215.MA.UN,7008913
Bangladesh,BGD,2003,"Population, ages 12-15, male",SP.POP.1215.MA.UN,6928470
Bangladesh,BGD,2002,"Population, ages 12-15, male",SP.POP.1215.MA.UN,6829499
Bangladesh,BGD,2001,"Population, ages 12-15, male",SP.POP.1215.MA.UN,6723721
Bangladesh,BGD,2000,"Population, ages 12-15, male",SP.POP.1215.MA.UN,6619553
Bangladesh,BGD,1999,"Population, ages 12-15, male",SP.POP.1215.MA.UN,6520332
Bangladesh,BGD,1998,"Population, ages 12-15, male",SP.POP.1215.MA.UN,6423066
Bangladesh,BGD,1997,"Population, ages 12-15, male",SP.POP.1215.MA.UN,6322539
Bangladesh,BGD,1996,"Population, ages 12-15, male",SP.POP.1215.MA.UN,6210881
Bangladesh,BGD,1995,"Population, ages 12-15, male",SP.POP.1215.MA.UN,6083297
Bangladesh,BGD,1994,"Population, ages 12-15, male",SP.POP.1215.MA.UN,5937059
Bangladesh,BGD,1993,"Population, ages 12-15, male",SP.POP.1215.MA.UN,5776654
Bangladesh,BGD,1992,"Population, ages 12-15, male",SP.POP.1215.MA.UN,5613159
Bangladesh,BGD,1991,"Population, ages 12-15, male",SP.POP.1215.MA.UN,5461756
Bangladesh,BGD,1990,"Population, ages 12-15, male",SP.POP.1215.MA.UN,5332994
Bangladesh,BGD,2015,"Population, ages 12-15, total",SP.POP.1215.TO.UN,14620071
Bangladesh,BGD,2014,"Population, ages 12-15, total",SP.POP.1215.TO.UN,14494430
Bangladesh,BGD,2013,"Population, ages 12-15, total",SP.POP.1215.TO.UN,14321876
Bangladesh,BGD,2012,"Population, ages 12-15, total",SP.POP.1215.TO.UN,14132017
Bangladesh,BGD,2011,"Population, ages 12-15, total",SP.POP.1215.TO.UN,13966696
Bangladesh,BGD,2010,"Population, ages 12-15, total",SP.POP.1215.TO.UN,13854324
Bangladesh,BGD,2009,"Population, ages 12-15, total",SP.POP.1215.TO.UN,13807553
Bangladesh,BGD,2008,"Population, ages 12-15, total",SP.POP.1215.TO.UN,13812538
Bangladesh,BGD,2007,"Population, ages 12-15, total",SP.POP.1215.TO.UN,13838944
Bangladesh,BGD,2006,"Population, ages 12-15, total",SP.POP.1215.TO.UN,13842814
Bangladesh,BGD,2005,"Population, ages 12-15, total",SP.POP.1215.TO.UN,13792766
Bangladesh,BGD,2004,"Population, ages 12-15, total",SP.POP.1215.TO.UN,13677851
Bangladesh,BGD,2003,"Population, ages 12-15, total",SP.POP.1215.TO.UN,13508699
Bangladesh,BGD,2002,"Population, ages 12-15, total",SP.POP.1215.TO.UN,13301599
Bangladesh,BGD,2001,"Population, ages 12-15, total",SP.POP.1215.TO.UN,13082099
Bangladesh,BGD,2000,"Population, ages 12-15, total",SP.POP.1215.TO.UN,12868553
Bangladesh,BGD,1999,"Population, ages 12-15, total",SP.POP.1215.TO.UN,12668127
Bangladesh,BGD,1998,"Population, ages 12-15, total",SP.POP.1215.TO.UN,12474388
Bangladesh,BGD,1997,"Population, ages 12-15, total",SP.POP.1215.TO.UN,12276324
Bangladesh,BGD,1996,"Population, ages 12-15, total",SP.POP.1215.TO.UN,12057214
Bangladesh,BGD,1995,"Population, ages 12-15, total",SP.POP.1215.TO.UN,11806712
Bangladesh,BGD,1994,"Population, ages 12-15, total",SP.POP.1215.TO.UN,11519359
